participant;percentage;time;pos_x_right;pos_y_right;dil_right;pos_x_left;pos_y_left;dil_left;brightness;fov;trial;;
Marion;30;597.2;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.22;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.24;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.26;-0.125;0.125;-1;-0.125;0.125;-1;0.6;-1;3;;
Marion;30;597.28;-0.125;-0.0625;-1;-0.125;-0.0625;-1;0.6;-1;3;;
Marion;30;597.3;-0.125;-0.125;-1;-0.125;-0.125;-1;0.6;-1;3;;
Marion;30;597.32;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.34;0;0.0625;-1;0;0.0625;-1;0.6;-1;3;;
Marion;30;597.36;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.38;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.4;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.42;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.44;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.46;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.48;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.5;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.52;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.54;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.56;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.58;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.6;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.62;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.64;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.66;0;0;-1;0;0;-1;0.6;-1;3;;
Marion;30;597.68;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.7;0;0;-1;0;0;-1;0.6;-1;3;;
Marion;30;597.72;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.74;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.76;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.78;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.8;-0.125;-0.125;-1;-0.125;-0.125;-1;0.6;-1;3;;
Marion;30;597.82;0;0;-1;0;0;-1;0.6;-1;3;;
Marion;30;597.84;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.86;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.88;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.9;-0.25;-0.0625;-1;-0.25;-0.0625;-1;0.6;-1;3;;
Marion;30;597.92;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.94;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.96;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;597.98;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598;0.125;0.0625;-1;0.125;0.0625;-1;0.6;-1;3;;
Marion;30;598.02;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.04;-0.25;0.0625;-1;-0.25;0.0625;-1;0.6;-1;3;;
Marion;30;598.06;0;0.0625;-1;0;0.0625;-1;0.6;-1;3;;
Marion;30;598.08;0.125;0;-1;0.125;0;-1;0.6;-1;3;;
Marion;30;598.1;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.12;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.14;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.16;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.18;0;0;-1;0;0;-1;0.6;-1;3;;
Marion;30;598.2;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.22;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.24;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.26;0.25;0;-1;0.25;0;-1;0.6;-1;3;;
Marion;30;598.28;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.3;0;0;-1;0;0;-1;0.6;-1;3;;
Marion;30;598.32;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.34;0;0.0625;-1;0;0.0625;-1;0.6;-1;3;;
Marion;30;598.36;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.38;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.4;0.125;0.125;-1;0.125;0.125;-1;0.6;-1;3;;
Marion;30;598.42;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.44;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.46;0;0;-1;0;0;-1;0.6;-1;3;;
Marion;30;598.48;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.5;0;-0.125;-1;0;-0.125;-1;0.6;-1;3;;
Marion;30;598.52;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.54;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.56;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.58;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.6;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.62;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.64;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.66;-0.25;0;-1;-0.25;0;-1;0.6;-1;3;;
Marion;30;598.68;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.7;-0.125;0.125;-1;-0.125;0.125;-1;0.6;-1;3;;
Marion;30;598.72;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.74;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.76;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.78;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.8;0;-0.0625;-1;0;-0.0625;-1;0.6;-1;3;;
Marion;30;598.82;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.84;0;-0.0625;-1;0;-0.0625;-1;0.6;-1;3;;
Marion;30;598.86;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.88;0.125;0;-1;0.125;0;-1;0.6;-1;3;;
Marion;30;598.9;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.92;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.94;-0.125;0;-1;-0.125;0;-1;0.6;-1;3;;
Marion;30;598.96;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;598.98;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599;0.25;0;-1;0.25;0;-1;0.6;-1;3;;
Marion;30;599.02;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.04;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.06;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.08;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.1;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.12;-0.125;0.0625;-1;-0.125;0.0625;-1;0.6;-1;3;;
Marion;30;599.14;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.16;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.18;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.2;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.22;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.24;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.26;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.28;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.3;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.32;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.34;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.36;0;0;-1;0;0;-1;0.6;-1;3;;
Marion;30;599.38;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.4;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.42;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.44;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.46;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.48;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.5;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.52;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.54;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.56;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.58;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.6;0.25;-0.0625;-1;0.25;-0.0625;-1;0.6;-1;3;;
Marion;30;599.62;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.64;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.66;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.68;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.7;-0.125;-0.0625;-1;-0.125;-0.0625;-1;0.6;-1;3;;
Marion;30;599.72;0.25;0.0625;-1;0.25;0.0625;-1;0.6;-1;3;;
Marion;30;599.74;0;-0.0625;-1;0;-0.0625;-1;0.6;-1;3;;
Marion;30;599.76;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.78;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.8;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.82;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.84;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.86;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.88;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.9;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.92;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.94;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;599.96;-0.125;0.0625;-1;-0.125;0.0625;-1;0.6;-1;3;;
Marion;30;599.98;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.02;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.04;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.06;0;-0.0625;-1;0;-0.0625;-1;0.6;-1;3;;
Marion;30;600.08;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.1;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.12;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.14;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.16;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.18;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.2;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.22;0;-0.0625;-1;0;-0.0625;-1;0.6;-1;3;;
Marion;30;600.24;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.26;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.28;0;-0.0625;-1;0;-0.0625;-1;0.6;-1;3;;
Marion;30;600.3;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.32;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.34;0.125;-0.0625;-1;0.125;-0.0625;-1;0.6;-1;3;;
Marion;30;600.36;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.38;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.4;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.42;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.44;-0.125;-0.0625;-1;-0.125;-0.0625;-1;0.6;-1;3;;
Marion;30;600.46;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.48;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.5;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.52;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.54;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.56;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.58;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.6;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.62;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.64;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.66;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.68;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.7;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.72;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.74;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.76;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.78;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.8;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.82;0.125;-0.0625;-1;0.125;-0.0625;-1;0.6;-1;3;;
Marion;30;600.84;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.86;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.88;0.125;0;-1;0.125;0;-1;0.6;-1;3;;
Marion;30;600.9;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.92;0;0.0625;-1;0;0.0625;-1;0.6;-1;3;;
Marion;30;600.94;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.96;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;600.98;0;-0.0625;-1;0;-0.0625;-1;0.6;-1;3;;
Marion;30;601;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.02;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.04;0.125;0.0625;-1;0.125;0.0625;-1;0.6;-1;3;;
Marion;30;601.06;-0.125;0;-1;-0.125;0;-1;0.6;-1;3;;
Marion;30;601.08;-0.375;-0.0625;-1;-0.375;-0.0625;-1;0.6;-1;3;;
Marion;30;601.1;0.125;0;-1;0.125;0;-1;0.6;-1;3;;
Marion;30;601.12;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.14;0;-0.0625;-1;0;-0.0625;-1;0.6;-1;3;;
Marion;30;601.16;-0.375;0.125;-1;-0.375;0.125;-1;0.6;-1;3;;
Marion;30;601.18;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.2;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.22;-0.125;-0.125;-1;-0.125;-0.125;-1;0.6;-1;3;;
Marion;30;601.24;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.26;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.28;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.3;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.32;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.34;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.36;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.38;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.4;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.42;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.44;0.25;0.0625;-1;0.25;0.0625;-1;0.6;-1;3;;
Marion;30;601.46;0.125;0.0625;-1;0.125;0.0625;-1;0.6;-1;3;;
Marion;30;601.48;0.375;-0.0625;-1;0.375;-0.0625;-1;0.6;-1;3;;
Marion;30;601.5;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.52;-0.25;0;-1;-0.25;0;-1;0.6;-1;3;;
Marion;30;601.54;0.125;0;-1;0.125;0;-1;0.6;-1;3;;
Marion;30;601.56;-0.125;0.0625;-1;-0.125;0.0625;-1;0.6;-1;3;;
Marion;30;601.58;0.125;-0.125;-1;0.125;-0.125;-1;0.6;-1;3;;
Marion;30;601.6;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.62;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.64;0;0;-1;0;0;-1;0.6;-1;3;;
Marion;30;601.66;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.68;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.7;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.72;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.74;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.76;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.78;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.8;0.25;0.0625;-1;0.25;0.0625;-1;0.6;-1;3;;
Marion;30;601.82;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.84;-0.125;-0.0625;-1;-0.125;-0.0625;-1;0.6;-1;3;;
Marion;30;601.86;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.88;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.9;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.92;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.94;0.25;-0.125;-1;0.25;-0.125;-1;0.6;-1;3;;
Marion;30;601.96;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;601.98;0;0;-1;0;0;-1;0.6;-1;3;;
Marion;30;602;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.02;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.04;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.06;-0.125;-0.0625;-1;-0.125;-0.0625;-1;0.6;-1;3;;
Marion;30;602.08;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.1;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.12;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.14;0;0;-1;0;0;-1;0.6;-1;3;;
Marion;30;602.16;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.18;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.2;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.22;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.24;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.26;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.28;0;0;-1;0;0;-1;0.6;-1;3;;
Marion;30;602.3;0.25;0;-1;0.25;0;-1;0.6;-1;3;;
Marion;30;602.32;0;0.0625;-1;0;0.0625;-1;0.6;-1;3;;
Marion;30;602.34;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.36;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.38;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.4;-0.25;-0.0625;-1;-0.25;-0.0625;-1;0.6;-1;3;;
Marion;30;602.42;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.44;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.46;0.125;0;-1;0.125;0;-1;0.6;-1;3;;
Marion;30;602.48;0.125;0;-1;0.125;0;-1;0.6;-1;3;;
Marion;30;602.5;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.52;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.54;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.56;0;-0.125;-1;0;-0.125;-1;0.6;-1;3;;
Marion;30;602.58;0.125;-0.0625;-1;0.125;-0.0625;-1;0.6;-1;3;;
Marion;30;602.6;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.62;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.64;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.66;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.68;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.7;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.72;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.74;0.125;-0.0625;-1;0.125;-0.0625;-1;0.6;-1;3;;
Marion;30;602.76;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.78;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.8;0;0.0625;-1;0;0.0625;-1;0.6;-1;3;;
Marion;30;602.82;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.84;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.86;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.88;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.9;-0.125;0.0625;-1;-0.125;0.0625;-1;0.6;-1;3;;
Marion;30;602.92;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.94;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.96;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;602.98;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;603;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;603.02;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;603.04;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;603.06;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;603.08;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;603.1;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;603.12;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;603.14;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;603.16;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;603.18;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;-1;3;;
Marion;30;603.2;-0.125;0;-1;-0.125;0;-1;0.6;-1;3;;
Marion;30;603.22;-0.25;-0.125;-1;-0.25;-0.125;-1;0.6;-1;3;;
Marion;30;603.24;-0.125;0;-1;-0.125;0;-1;0.6;-1;3;;
Marion;30;603.26;0.25;0.0625;-1;0.25;0.0625;-1;0.6;-1;3;;
